Year,Sample_Size,Confidence_limit_Low,Confidence_limit_High,Display_order,GeoLocation,Age Group,Education Attained,Gender,Household Income_x,Overall,Race/Ethnicity_x,Aerobic & Muscle Strength Activity,Aerobic Activity 150+ min/week,Age,Alcohol Use (30 Days),Angina/CHD Awareness,Arthritis Awareness,Asthma Awareness,BMI Classification,Binge Drinking,CHD/MI Awareness,COPD Awareness,Children in Household,Cholesterol Check (5 Years),Cognitive Difficulty,Current Asthma Awareness,Current E-Cigarette Use,Current Smokers,Deafness,Depression Awareness,Diabetes Awareness,Doctor Visit Affordability,Dressing/Bathing Difficulty,Drunk Driving,E-Cigarette Use Frequency,Education Level,Employment Status,Errands Difficulty,Flu Shot (65+),General Health,HIV Testing,Health Insurance (18-64),Health Insurance Coverage,Health Status,Heart Attack Awareness,Heavy Drinking,High Blood Pressure Awareness,High Cholesterol Awareness,Household Income_y,Kidney Disease Awareness,Last Doctor Visit,Marital Status,Military Service,Mobility Difficulty,Muscle Strength Activity,Other Cancer Awareness,Physical Activity (30 Days),Pneumonia Vaccination (65+),Poor Mental Health Days,Poor Physical Health Days,Primary Healthcare Provider,Race/Ethnicity_y,Seat Belt Use,Skin Cancer Awareness,Smokeless Tobacco Use,Smoking Status,Stroke Awareness,Vision Difficulty,latitude,longitude,city
2023,818,89.9,94.8,292.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,94,5.2,10.2,291.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,952,92.2,96.5,294.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,71,3.5,7.8,293.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,2058,95.6,98.0,296.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,109,2.0,4.4,295.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,497,85.4,93.2,288.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,83,6.8,14.6,287.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,9328,94.2,95.6,246.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,686,4.4,5.8,245.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,78,86.8,100.0,268.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,9,,,267.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,315,97.8,100.0,270.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,4,,,269.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,766,90.2,95.8,266.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,53,4.2,9.8,265.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,2796,96.6,98.3,278.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,107,1.7,3.4,277.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,159,89.7,99.1,276.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
2023,20,,,275.0,"(31.827240407000488, -99.42677020599967)",18-24,College graduate,Female,"$100,000-$199,999",Overall,"American Indian or Alaskan Native, non-Hispanic",No,No,18-24 years,No,No,No,No,Normal Weight (BMI 18.5-24.9),No,Did not report having MI or CHD,Yes,Five or more children,Never Checked,No,No,Current E-cigarette user,Yes,No,No,No,No,No,Have driven after having too much to drink,Current E-cigarette user - every day,College+,Employed,No,No,Poor,Yes,Do not have some form of health insurance,Do not have some form of health insurance,Fair or Poor Health,No,Do not meet criteria for heavy drinking,No,Yes,"$100,000 - 199,999",No,5 or more years ago,Divorced,No,Yes,No,No,No,No,1-13 days when mental health not good,1-13 days when physical health not good,More than one,"MultiRacial, non-Hispanic",Yes,Yes,Not at all,Former smoker,No,No,31.8272,-99.4268,Coleman
